"id","Date.Created","Gender","District","Sector","Village","Cell","Latitude","Longitude","Has.BXW"
"-NdkSg7q1zuBQdb5cZmb","2023-09-07T18:25:25.626+02:00","Gitsina Gabo","Rubavu","Cyanzarwe","Hanika ","Rwangara",-1.63703423,29.3138642,"NO"
"-NdnCYm87H7G1Wn2ut1R","2023-09-08T07:13:48.356+02:00","Gitsina Gore","Gisagara","Mukindo ","Akabati ","Gitega ",-2.75052958333333,29.8472038666667,"NO"
"-Ndog-NsGB4Ze9htb1J5","2023-09-08T14:06:47.717+02:00","Gitsina Gabo","Nyamasheke","Kanjongo ","Museke ","Kigoya ",-1.94373166666667,30.0898133333333,"NO"
"-Ndp6-F0P6mLHiBXqNBw","2023-09-08T16:04:23.931+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","Rwamiko ","Buteteri ",-2.29102691,29.44701659,"NO"
"-Ndp65c11hqSnDWu1uXI","2023-09-08T16:04:48.842+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","Rwamiko ","Buteteri ",-2.29124375,29.4471235,"NO"
"-Ndp6Ck7oHGTLWe4EP9q","2023-09-08T16:05:28.111+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","Rwamiko ","Buteteri ",-2.29125356,29.44715422,"NO"
"-Ndp6LB8_3zMJbtbyRmY","2023-09-08T16:05:53.588+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","Rwamiko ","Buteteri ",-2.29112029,29.44701487,"NO"
"-Ndp6Q_V2jKguwtjOWMf","2023-09-08T16:06:26.191+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","Rwamiko ","Buteteri ",-2.2911654,29.44714135,"NO"
"-Ndp6XxVmgsFV1h64eyg","2023-09-08T16:06:53.555+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","Rwamiko ","Buteteri ",-2.29117284,29.44703367,"NO"
"-Ndq1MlKXSvRLHrlIq8_","2023-09-08T20:24:07.7+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45673324,29.80324413,"NO"
"-Ndq1O3ZCu8sEda1XwnQ","2023-09-08T20:24:04.653+02:00","Gitsina Gabo","Rubavu","Cyanzarwe","Hanika","Rwangara",-1.6370528,29.31377489,"NO"
"-Ndq1THkbwonLcRkL9Kj","2023-09-08T20:24:24.153+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45672862,29.80325593,"NO"
"-Ndq1XZCSIFbiPUG625D","2023-09-08T20:24:51.97+02:00","","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45673477,29.8032587,"NO"
"-Ndq7TKGebmyfxcxAxLO","2023-09-08T20:50:39.502+02:00","Gitsina Gabo","Nyamagabe","Mushubi ","Rwamiko ","Buteteri ",-2.27892043,29.45899879,"NO"
"-Ndq7YZzyP2FuZcduhsU","2023-09-08T20:51:02.639+02:00","Gitsina Gore","Nyamagabe","Mushubi","Rwamiko ","Buteteri ",-2.27897776,29.45899972,"NO"
"-Ndsb1tVAJkmOuc5Yrzi","2023-09-09T08:23:35.579+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.55063727498055,29.7943109180778,"NO"
"-Ndsc9nxmQLQElfc1aBK","2023-09-09T08:28:18.908+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.55071187391877,29.7943602874875,"NO"
"-NdsctQJObac_0AyMJYP","2023-09-09T08:31:30.116+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.55077331326902,29.7943556774408,"NO"
"-Ndsd-DRFEY1X5RvdK10","2023-09-09T08:31:54.531+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.55077478010207,29.7943570185453,"NO"
"-NdsdWI9DR2tV5YZbnZV","2023-09-09T08:35:08.95+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.55076115950942,29.7943234071136,"NO"
"-NdsprWiBVJDXts-K9Oq","2023-09-09T09:28:20.471+02:00","","Burera","Kinoni","Nyagafunzo","Gafuka",-1.4505737,29.7004313,"NO"
"-NdtEvRF1WlsEe3X-a47","2023-09-09T11:22:03.896+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.55079715978354,29.7944017779082,"NO"
"-NdtJTYikZGtxHMSfjkL","2023-09-09T11:41:58.813+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.55044109653682,29.7943021170795,"NO"
"-NdtrsXPDZYvcyZAiL1m","2023-09-09T14:17:25.865+02:00","Gitsina Gore","Rubavu","Rubavu ","Isangano ","Rukoko ",-1.6575473,29.2711198,"NO"
"-Ndv9KFkV4gMkS6X8_x0","2023-09-09T20:15:14.781+02:00","Gitsina Gore","Muhanga","Shogwe","Nyakaguhu","Kinini",-2.1051443,29.77232212,"NO"
"-Ndv9T6yU3GB62cnDtOB","2023-09-09T20:17:24.308+02:00","Gitsina Gore","Muhanga","Shyogwe","Nyakaguhu","Kinini",-2.10513223,29.77220919,"NO"
"-NdvCSBoDOIZb1axVq1i","2023-09-09T20:30:25.35+02:00","","Rubavu","Cyanzarwe","Hanika","Rwangara",-1.63683817,29.31473156,"NO"
"-NdvCYeGgJAzmIT3WFYE","2023-09-09T20:31:06.1+02:00","","Rubavu","Cyanzarwe","Hanika","Rwangara",-1.63707297,29.31409843,"NO"
"-Ndx1XEIAMDEdC-YP0T5","2023-09-10T05:01:56.629+02:00","Gitsina Gore","Gakenke","Rusasa","Bwanamo","Rumbi",-1.6471369,29.6330738,"NO"
"-Ndx5T76DaFw5Klg97_D","2023-09-10T05:19:09.828+02:00","Gitsina Gabo","Gakenke","Rusasa ","Bwanamo ","Rumbi ",-1.63667651,29.63525032,"NO"
"-NdzxI6yHZGl5KjLjQV3","2023-09-10T18:37:45.47+02:00","Gitsina Gore","Gisagara","Mukindo ","Akabati ","Gitega ",-2.732748,29.8574731,"NO"
"-Ne0TNK9tcTYCMKHwm1P","2023-09-11T01:42:18.361+02:00","","Burera","Kinoni","Nyagafunzo","Gafuka",-1.4579726,29.7178087,"NO"
"-Ne7uviTHeNu64Qlw_np","2023-09-12T12:24:04.684+02:00","Gitsina Gabo","Burera","Rugengabali ","Kabira ","Nyanamo ",-1.5759576,29.82673,"YES"
"-Ne8UK5oeqeOyR_78CN6","2023-09-12T15:03:05.185+02:00","Gitsina Gabo","Gisagara","Mukindo","Akabati","Gitega",-2.732723,29.8484317,"NO"
"-Ne8VK48-oIMa1mgdEj7","2023-09-12T15:07:48.138+02:00","Gitsina Gabo","Burera","Rugarama","Hanika","Cyahi",-1.40868166666667,29.7134983333333,"NO"
"-Ne8VNNAobqKwqHnuoXR","2023-09-12T15:05:16.102+02:00","Gitsina Gabo","Gisagara","Nyanza","Ruvugizo","Higiro",-2.77285053,29.73643499,"YES"
"-Ne8WDix2oxV96aZYTy7","2023-09-12T15:09:35.215+02:00","Gitsina Gore","Gisagara","Nyanza","Ruvugizo","Higiro",-2.77286298,29.73638709,"YES"
"-Ne8WhhzAe23YbsF9fzB","2023-09-12T15:12:46.327+02:00","Gitsina Gabo","Gisagara","Nyanza","Ruvugizo","Higiro",-2.77285082,29.73641153,"NO"
"-Ne8XXugz0hv5rBqAK5C","2023-09-12T15:15:41.954+02:00","Gitsina Gabo","Gisagara","Nyanza","Ruvugizo","Higiro",-2.77287223,29.73647494,"YES"
"-Ne8YujibWG1qv683BTG","2023-09-12T15:23:10.537+02:00","","Rubavu","Cyanzarwe","Hanika","Rwangara",-2.08303739,29.75160901,"NO"
"-Ne8YzwPc-P1G4FYSaVt","2023-09-12T15:23:50.133+02:00","","Rubavu","Cyanzarwe","Hanika","Rwangara",-2.08305595,29.75168265,"NO"
"-Ne9KStON78mMUmBzTwE","2023-09-12T18:59:53.48+02:00","Gitsina Gabo","Nyamasheke","Macuba","Butare","Rugari",-2.2953269,29.1625048,"NO"
"-Ne9s0zHFSKaJBVpprag","2023-09-12T21:30:33.981+02:00","Gitsina Gabo","Burera","Rugengabali ","Kabira ","Nyanamo ",-1.52559532,29.81482715,"YES"
"-NeC-mxAHdIBhUhWRSGC","2023-09-13T07:28:02.023+02:00","Gitsina Gore","Huye","Mbazi","Gicubuka","Kabuga",-2.5737543,29.7547284,"NO"
"-NeC3b47ux2plFunIGb0","2023-09-13T07:44:16.734+02:00","Gitsina Gabo","Huye","Mbazi","Gicubuka","Kabuga",-2.57445768333333,29.7428009833333,"YES"
"-NeC3j40S8En99xx2j0A","2023-09-13T07:45:31.322+02:00","Gitsina Gabo","Huye","Mbazi","Gicubuka","Kabuga",-2.5744179,29.7428660833333,"NO"
"-NeC3wfhoNcKrQZJnQZX","2023-09-13T07:46:00.735+02:00","Gitsina Gabo","Huye","Mbazi","Givubuka","Kabuga",-2.57432568333333,29.74277555,"YES"
"-NeC52Qa8Gx3SYxzyZ_M","2023-09-13T07:51:01.126+02:00","Gitsina Gabo","Huye","Mbazi","Givubuka","Kabuga",-2.57462143333333,29.74287255,"YES"
"-NeC58IWEp0I3YWHb4CN","2023-09-13T07:51:40.205+02:00","Gitsina Gore","Huye","Mbazi","Gicubuka","Kabuga",-2.5745378,29.7428772833333,"NO"
"-NeC5F1JIuMA1Mi5PQUE","2023-09-13T07:52:12.257+02:00","Gitsina Gore","Huye","Mbazi","Gicubuka","Kabuga",-2.57444128333333,29.7428572333333,"NO"
"-NeCtNQP4lUa_d_Wxnhe","2023-09-13T11:34:52.731+02:00","Gitsina Gabo","Gisagara","Kansi ","Gitwa ","Bwiza ",-2.70105987321585,29.7508797515184,"NO"
"-NeCtcgT9u7QUIBdup-O","2023-09-13T11:36:50.999+02:00","Gitsina Gabo","Gisagara","Kansi ","Gitwa ","Bwiza ",-2.70105421543121,29.7508881334215,"NO"
"-NeCtwnjpOytMN7RjTgc","2023-09-13T11:38:13.397+02:00","Gitsina Gore","Gisagara","Kansi ","Gitwa","Bwiza ",-2.70105480216444,29.7508862055838,"NO"
"-NeCu7QlJuzd9Th8JvJQ","2023-09-13T11:39:01.013+02:00","Gitsina Gabo","Gisagara","Kansi ","Gitwa ","Bwiza ",-2.7010729489848,29.7509048972279,"NO"
"-NeDnzMZCYvxcONZk9Os","2023-09-13T15:51:46.579+02:00","Gitsina Gabo","Rusizi","Nkanka","Gafoka","Kangazi",-2.5915629,29.74370099,"NO"
"-NeDsWKd0Q2NmI91XyuD","2023-09-13T16:10:58.319+02:00","Gitsina Gabo","Rutsiro","Boneza","Bikono","Bushaka",-1.89485123,29.27379834,"NO"
"-NeDsmefTWQyFhJ5-wGU","2023-09-13T16:12:19.561+02:00","Gitsina Gore","Rutsiro","Boneza ","Bikono ","Bushaka ",-1.89500073,29.27392702,"NO"
"-NeDtG__NVM1ELq5eDAS","2023-09-13T16:14:39.703+02:00","Gitsina Gabo","Rutsiro","Boneza ","Bikono ","Bushaka ",-1.8949908,29.27447112,"NO"
"-NeDwN9VDigHkuRbQQBs","2023-09-13T16:28:26.131+02:00","Gitsina Gabo","Gisagara","Kibirizi ","Buhoro ","Duwani ",-2.60138666666667,29.7806816666667,"NO"
"-NeE8IDNSStnrkiKG53X","2023-09-13T17:24:42.535+02:00","Gitsina Gabo","Rutsiro","Boneza","Bikono","Bushaka",-1.89492036,29.27476175,"NO"
"-NeEN9cBiXyi9S-SCn1q","2023-09-13T18:29:51.479+02:00","Gitsina Gabo","monyi","Mugina ","Munini ","Jenda ",-2.14132166666667,29.9521333333333,"NO"
"-NeEmVe6TWWta7xgZUT-","2023-09-13T20:24:19.851+02:00","Gitsina Gore","Huye","Mbazi","Kanyaruhinda","Gatobotobo",-2.56019833333333,29.747525,"NO"
"-NeHKqdJhieM97R8X5Wm","2023-09-14T08:18:42.309+02:00","Gitsina Gore","Nyamasheke","Kanjongo ","Museke ","Kigoya",-2.30361666666667,29.1588333333333,"YES"
"-NeHL9TXElN61TdMqd3W","2023-09-14T08:20:12.209+02:00","Gitsina Gabo","Nyamasheke","Kanjongo ","Museke ","Kigoya ",-2.30362666666667,29.158875,"YES"
"-NeHhpDjC_dgOJfbx6lw","2023-09-14T10:03:21.768+02:00","Gitsina Gore","Rusizi","Nkanka","Gafoka","Kangazi",-1.9783038,30.13842,"NO"
"-NeI23xCBysu31Arx7Kr","2023-09-14T11:36:11.758+02:00","Gitsina Gabo","Rusizi","Nkanka","Rugarika","Gitwa",-1.9783033,30.1384202,"NO"
"-NeIOEQFn9vW0yValFBz","2023-09-14T13:13:01.362+02:00","Gitsina Gabo","Rusizi","Nkanka","Rugarika","Gitwa",-1.9783038,30.1384199,"NO"
"-NeImJhgCxdGa8Cp5DPa","2023-09-14T15:02:36.514+02:00","Gitsina Gabo","Gisagara","Kibirizi ","Buhoro","Duwani ",-2.60658166666667,29.776335,"NO"
"-NeImS_lcdjUZgzdCfyy","2023-09-14T15:03:12.876+02:00","Gitsina Gore","Gisagara","Kibirizi ","Buhoro ","Duwani ",-2.60639333333333,29.7765133333333,"NO"
"-NeIwBGCHfwUE0V_Uzkd","2023-09-14T15:45:33.571+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.11307158,29.26363733,"NO"
"-NeIwEqmTeTxmZyxopK2","2023-09-14T15:45:33.571+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.11304128,29.26361589,"NO"
"-NeIwYKS6EsA5QW_409c","2023-09-14T15:47:21.488+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.11322047,29.26362753,"NO"
"-NeIwbjSN2ruOrjC-iV4","2023-09-14T15:47:59.546+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.11327495,29.26362328,"NO"
"-NeIwfJSBqkWR2qtGZkd","2023-09-14T15:48:14.201+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.1132576,29.26364964,"NO"
"-NeIwinRocsWIgSpsX8x","2023-09-14T15:48:28.473+02:00","Gitsina Gabo","Karongi","Gishyita","Kubutare","Kigarama",-2.11330505,29.26363714,"NO"
"-NeIwnB5RdGgao0iS3mu","2023-09-14T15:48:46.436+02:00","Gitsina Gore","Karongi","Gishyita","Kubutare","Kigarama",-2.11331981,29.2636378,"NO"
"-NeIwqs8wxKwIKP23VdJ","2023-09-14T15:49:01.542+02:00","Gitsina Gore","Karongi","Gishyita","Kubutare","Kigarama",-2.11329554,29.26362949,"NO"
"-NeJ1qThv0lyIJAuvyBo","2023-09-14T16:14:25.553+02:00","Gitsina Gore","Burera","Rugarama ","Hanika ","Cyahi ",-1.40855,29.71361,"NO"
"-NeJHgKbvnROBiPgJrlT","2023-09-14T17:23:43.742+02:00","","Rubavu","Cyanzarwe","Hanika","Rwangara",-1.63696666,29.31407696,"NO"
"-NeJPbafU32CM32pCVan","2023-09-14T17:58:39.966+02:00","Gitsina Gore","Rusizi","Nkanka","Gafoka","Kangazi",-1.9783031,30.1384203,"NO"
"-NeJbDR9cYO4_gFyZhOh","2023-09-14T18:53:45.295+02:00","Gitsina Gore","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.825185,30.4714233333333,"NO"
"-NeLWrpTgftFIBqtyd1l","2023-09-15T03:49:22.961+02:00","Gitsina Gore","Gakenke","Rusasa","Bwanamo","Rumbi",-1.6471192,29.6341604,"NO"
"-NeMn52gXGNMCOiV0azl","2023-09-15T09:44:27.119+02:00","Gitsina Gabo","Rusizi","Nkanka","Muyange","Kangazi",-1.9783035,30.1384201,"NO"
"-NeMpMZTGvsabfA8Ks2M","2023-09-15T09:54:22.441+02:00","Gitsina Gore","Gisagara","Save ","Bitabire ","Rwanza ",-2.55158015526831,29.7942680865526,"NO"
"-NeMpbCBEuSyePHjp-2R","2023-09-15T09:55:28.066+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.56833834573627,29.7707198839635,"NO"
"-NeNP4goXNgK2Ix30GWi","2023-09-15T12:34:31.757+02:00","Gitsina Gore","Huye","Mbazi","Akanyaruhinda","Gatobotobo",-2.56046166666667,29.7474583333333,"NO"
"-NeO-PgjCJiX_sGdwjQr","2023-09-15T15:21:20.562+02:00","Gitsina Gore","Kayonza","Mukarange","Gikumba","Rugendabari",-1.91402549,30.52846926,"NO"
"-NeO2E2M-lLrRsNGg5zX","2023-09-15T15:33:18.966+02:00","Gitsina Gabo","Kayonza","Kabarondo","Murambi","Kabura",-2.04277197830379,30.5335977952927,"NO"
"-NeO2XQm2aNVnuGePNvq","2023-09-15T15:35:24.039+02:00","Gitsina Gabo","Kayonza","Kabarondo","Murambi","Kabura",-2.04280047677457,30.533593101427,"NO"
"-NeO2jmdK_FPpOH3LAJC","2023-09-15T15:36:26.999+02:00","Gitsina Gabo","Kayonza","Kabarondo","Murambi","Kabura",-2.04280056059361,30.5336083564907,"NO"
"-NeOBQmNndUBzRgXPUsh","2023-09-15T16:14:26.963+02:00","Gitsina Gabo","Rutsiro","Kigeyo ","Bukungu ","Nyagahika ",-1.81459524,29.31314674,"YES"
"-NeOCKWlddbBPoETYxZl","2023-09-15T16:18:34.842+02:00","Gitsina Gabo","Rutsiro","Boneza","Bikono","Bushaka",-1.8950962,29.27348754,"NO"
"-NeODL2qg63wfdJnVtof","2023-09-15T16:22:59.497+02:00","Gitsina Gabo","Rutsiro","Boneza","Bikono","Bushaka",-1.89534554,29.27303344,"NO"
"-NeODR_1twYD-vOqfvkv","2023-09-15T16:23:31.366+02:00","Gitsina Gabo","Rutsiro","Boneza ","Bikono ","Bushaka ",-1.89533474,29.27318427,"NO"
"-NeODfixI5j8GoffQSZj","2023-09-15T16:24:32.923+02:00","Gitsina Gabo","Rutsiro","Boneza ","Bikono ","Bushaka ",-1.89546828,29.27319953,"NO"
"-NeODu7brh9svFb3JmtP","2023-09-15T16:25:25.872+02:00","Gitsina Gabo","Rutsiro","Boneza ","Bikono ","Bushaka ",-1.89561786,29.27309954,"NO"
"-NeOEMO6qiZhWEc7NsgR","2023-09-15T16:27:27.535+02:00","Gitsina Gabo","Rutsiro","Boneza","Bikono","Bushaka",-1.89591213,29.27284468,"NO"
"-NeOESKc3XDtlfRRi5XZ","2023-09-15T16:27:55.862+02:00","Gitsina Gabo","Rutsiro","Boneza ","Bikono ","Bushaka ",-1.89595083,29.27280376,"NO"
"-NeOGBaZ2BsNTRvjRiDM","2023-09-15T16:34:47.841+02:00","Gitsina Gore","Rutsiro","Kigeyo ","Bukungu ","Nyagahika ",-1.81441751,29.31305882,"YES"
"-NeOHoS4P70vae0VTHYQ","2023-09-15T16:42:11.406+02:00","Gitsina Gabo","Rutsiro","Kigeyo ","Bukungu ","Nyagahika ",-1.81448792,29.31311354,"YES"
"-NeOIyK3q075iHpYYQ6z","2023-09-15T16:47:23.896+02:00","Gitsina Gabo","Rubavu","Cyanzarwe","Hanika","Rwangara",-1.66020645,29.2723439,"NO"
"-NeOJ1on21FC9Iql3V7y","2023-09-15T16:48:03.103+02:00","","Rubavu","Cyanzarwe","Hanika","Rwangara",-1.66018818,29.2723189,"NO"
"-NeONZSQ10zT5-Rw1oRK","2023-09-15T17:07:08.415+02:00","Gitsina Gore","Rutsiro","Kigeyo ","Bukungu ","Nyagahika ",-1.8145533,29.31298901,"YES"
"-NeORVf5TyuSAEXIb_rU","2023-09-15T17:25:00.488+02:00","Gitsina Gore","Nyamagabe","Mbazi ","Muhororo ","Manwari ",-2.3992587,29.5200151,"NO"
"-NeOXJg7y1K-KVeQE3t_","2023-09-15T17:50:25.819+02:00","Gitsina Gore","Nyamagabe","Mbazi ","Muhororo ","Manwari ",-2.219197,29.6352471,"NO"
"-NeQx_JBqkG9FVY5T-u0","2023-09-16T05:07:58.904+02:00","Gitsina Gabo","Rutsiro","Kigeyo ","Bukungu ","Nyagahika ",-1.81092137,29.31398793,"YES"
"-NeRLV7Chli9bNzE-FfU","2023-09-16T06:57:37.843+02:00","","Karongi","Mirambi","Miramba","Nkoto",-2.1522693,29.505514,"NO"
"-NeT524UTY922jJWjMJb","2023-09-16T15:05:00.069+02:00","Gitsina Gabo","Rusizi","Nkanka","Gafoka","Kangazi",-1.9783045,30.1384207,"NO"
"-NeTjg-Nx8jiT75GOpA4","2023-09-16T18:06:32.608+02:00","Gitsina Gabo","Gisagara","Mukindo ","Akabati ","Gitega ",-2.74494668333333,29.84741035,"NO"
"-NeTuKvy8-DBKuoa8aqI","2023-09-16T18:53:28.09+02:00","Gitsina Gabo","Rusizi","Nkanka","Gafoka","Kangazi",-1.9783073,30.1384169,"NO"
"-NeYq_IZbnKwdIwdhw2L","2023-09-17T17:54:57.966+02:00","Gitsina Gabo","Gisagara","Mukindo ","Akabati ","Gitega ",-2.75067515,29.8469768833333,"NO"
"-NeYqgtIZhSXx8VBVss1","2023-09-17T17:55:21.453+02:00","Gitsina Gabo","Gisagara","Mukindo ","Akabati ","Gitega ",-2.7111391,29.87775175,"NO"
"-Neao9NIqudfMDlJOk4Q","2023-09-18T07:43:25.156+02:00","Gitsina Gabo","Rubavu","Rubavu","Isangano","Rukoko",-1.6578136,29.2711198,"NO"
"-Nebbt6ozhgMYsKiKYht","2023-09-18T11:29:16.861+02:00","Gitsina Gabo","Burera","Rugarama ","Hanika ","Cyahi ",-1.40900333333333,29.7135666666667,"NO"
"-NebenZNZxG4pZCVHZvz","2023-09-18T11:42:35.73+02:00","Gitsina Gore","Burera","Rugarama ","Hanika ","Cyahi ",-1.41854333333333,29.7248233333333,"NO"
"-NebqWklLTHtc1Xsjvtb","2023-09-18T12:30:15.093+02:00","Gitsina Gore","Burera","Kagogo","Rusisiro","Kayenzi",-1.3751737,29.7493053,"NO"
"-Nebr0uPQalInvN1awm9","2023-09-18T12:34:42.103+02:00","Gitsina Gabo","Burera","Kagogo","Rusisiro","Kayenzi",-1.37518002,29.74926427,"NO"
"-Nebz98zlvqaW8guEMVo","2023-09-18T13:11:06.348+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.55038330331445,29.794388115406,"NO"
"-Nebzfn1c0oqOoGToy3a","2023-09-18T13:13:23.661+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.55038577597588,29.7943619638681,"NO"
"-NebzjnfLS7oaPmkwqOx","2023-09-18T13:13:40.085+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.55039139185101,29.7943531628698,"NO"
"-NebzppGa0yOFbDvu8qG","2023-09-18T13:14:04.765+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.55039080511779,29.7943214792758,"NO"
"-Nebzs4QxbHWbXaF12Yk","2023-09-18T13:14:13.99+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.55039394833148,29.7943216469139,"NO"
"-Nec-Ce7FyHy5s3zM6DC","2023-09-18T13:15:42.354+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.55039407406002,29.7943193838,"NO"
"-Nec778yyfl4gkWdG5WX","2023-09-18T13:49:48.031+02:00","Gitsina Gabo","Burera","Rugarama ","Rwambeho","Rurembo",-1.40370949,29.75472593,"NO"
"-NecwXFb2N7uGbKV_2wG","2023-09-18T17:38:51.84+02:00","","Burera","Rugarama","Rwambeo","Rurembo",-1.3841664,29.74349666,"NO"
"-Necwi0qwtW3y3efcVTx","2023-09-18T17:40:03.497+02:00","","Burera","Rugarama","Rwambeho","Rurembo",-1.38414386,29.7435299,"NO"
"-NecxNlZCf0T60zbPEQU","2023-09-18T17:42:58.602+02:00","Gitsina Gabo","Burera","Rugarama","Rwambeho","Rurembo",-1.38405406,29.74354276,"NO"
"-NeczTlqygIRLjWBe2d0","2023-09-18T17:52:00.335+02:00","","Burera","r Ugarma","Rwambeho","Rurembo",-1.38406645,29.74354115,"NO"
"-NeczgNmMmBzLSRS3-jp","2023-09-18T17:52:54.625+02:00","","Burera","Rugarama","Rwambeho","Rurembo",-1.38406324,29.74353699,"NO"
"-NeczuxKc0qV7uvv_FwT","2023-09-18T17:53:54.25+02:00","Gitsina Gore","Burera","Rugarama ","Rwambeho","Rurembo ",-1.38406189,29.74353512,"NO"
"-Ned-2JRJtOWggIN_Cid","2023-09-18T17:54:24.444+02:00","Gitsina Gore","Burera","Rugarama ","Rwambeho ","Rurembo ",-1.38405737,29.74353606,"NO"
"-NedPAQ8ThIJ4UpajNdc","2023-09-18T19:48:24.3+02:00","Gitsina Gore","Burera","Rugengabali ","Kabira ","Nyanamo ",-1.52554466,29.81487274,"YES"
"-NefyslW_ydwLK4r65cU","2023-09-19T07:48:30.424+02:00","Gitsina Gabo","Rutsiro","Boneza","Bikono","Bushaka",-1.89380107,29.27418964,"NO"
"-NefyycEdWj1S1_YAW9c","2023-09-19T07:48:39.474+02:00","Gitsina Gabo","Rutsiro","Boneza","Bikono","Bushaka",-1.89384353,29.27422885,"NO"
"-NehTSLYSVZkpIER_ma5","2023-09-19T14:45:39.529+02:00","Gitsina Gabo","Burera","Rugarama","Rwambeho","Rurembo",-1.42914629,29.71751804,"NO"
"-NehTX9Fs3em-PPutwED","2023-09-19T14:46:44.272+02:00","","Burera","Rugarama","Bwambeh","Rurembo",-1.42914365,29.71753016,"NO"
"-NehTyGgyqYfhMZSYy3Z","2023-09-19T14:48:46.935+02:00","Gitsina Gabo","Burera","Rugarama



","Rwambeho","Rurembo",-1.42911956,29.71755986,"NO"
"-NehULVtER1jrxuQ7DIk","2023-09-19T14:50:26.212+02:00","Gitsina Gabo","Burera","Rugarama ","Rwambeho ","Rurembo ",-1.42915746,29.71749715,"NO"
"-NehUS9mZfQOzX18GCcO","2023-09-19T14:50:53.471+02:00","Gitsina Gabo","Burera","Rugarama","Rwambeho","Rurembo",-1.42912449,29.71754395,"NO"
"-NehUY6-oCfbU2YWt_57","2023-09-19T14:51:17.804+02:00","Gitsina Gore","Burera","Rugarama ","Rwambeho ","Rurembo ",-1.42918082,29.71757252,"NO"
"-NehUm4cPsge5E9gYyL2","2023-09-19T14:52:19.157+02:00","","Burera","Rugarama","Rwambeho","Rurembo",-1.4291413,29.71747891,"NO"
"-NehUuPAI0wUobcr8NA-","2023-09-19T14:52:53.24+02:00","","Burera","Rugarama","Rwambeho","Rurembo",-1.42914485,29.71750822,"NO"
"-NehYHuWqyfqeyrYJihW","2023-09-19T15:06:51.582+02:00","Gitsina Gore","Nyamagabe","Mushubi ","Rwamiko ","Buteteri ",-2.2695189,29.4337118,"NO"
"-NehnJibDQAos6_cXq-G","2023-09-19T16:16:03.694+02:00","Gitsina Gabo","Rutsiro","Boneza","Bikono","Bushaka",-1.89612805,29.27327623,"NO"
"-Nehnilw9tZzFGg-K_R8","2023-09-19T16:18:52.954+02:00","Gitsina Gore","Rutsiro","Boneza ","Bikono ","Bushaka ",-1.89610691,29.27322094,"NO"
"-Nei-VHChlSsDJZ4sxNW","2023-09-19T17:14:42.269+02:00","Gitsina Gabo","Burera","Rugarama","Hanika","Cyahi",-1.40882,29.7137166666667,"NO"
"-NelldluzY2lDid51_Ic","2023-09-20T10:48:04.466+02:00","Gitsina Gore","Gicunbi"," Bwisige","Nyamugari","Gihuke",-1.56659997,30.1553232,"YES"
"-Nellk1fyOMx7g0iHEkd","2023-09-20T10:48:30.873+02:00","Gitsina Gore","Gicunbi"," Bwisige","Nyamugari","Gihuke",-1.56661248,30.15533389,"YES"
"-NemZdlh2xerW9mqm8HQ","2023-09-20T14:31:02.593+02:00","Gitsina Gore","Nyamasheke","Kanjongo ","Gasumo ","Raro ",-2.34647415,29.15142768,"NO"
"-Nem_UjgiaRTRIW8rmq3","2023-09-20T14:33:56.079+02:00","Gitsina Gabo","Nyamasheke","Kanjongo ","Gasumo ","Raro ",-2.34644824,29.1514246,"YES"
